time,wind_speed_10m,wind_direction_10m,wind_gusts_10m,temperature_2m,relative_humidity_2m,precipitation,lat,lon
2026-06-10 00:00:00,1.88,191,5.4,23.6,85,0.0,18.33,99.15
2026-06-10 01:00:00,0.76,212,4.8,23.4,89,0.0,18.33,99.15
2026-06-10 02:00:00,0.43,249,2.9,23.0,91,0.0,18.33,99.15
2026-06-10 03:00:00,0.6,180,2.3,22.4,95,0.0,18.33,99.15
2026-06-10 04:00:00,0.91,174,2.5,22.1,97,0.0,18.33,99.15
2026-06-10 05:00:00,0.75,180,2.5,22.1,98,0.0,18.33,99.15
2026-06-10 06:00:00,1.12,170,2.6,22.0,98,0.0,18.33,99.15
2026-06-10 07:00:00,0.99,135,2.9,23.1,94,0.0,18.33,99.15
2026-06-10 08:00:00,1.58,145,6.4,24.6,87,0.1,18.33,99.15
2026-06-10 09:00:00,1.72,154,6.9,25.9,83,0.1,18.33,99.15
2026-06-10 10:00:00,3.23,161,8.0,26.6,80,0.3,18.33,99.15
2026-06-10 11:00:00,1.92,141,8.6,23.5,95,7.0,18.33,99.15
2026-06-10 12:00:00,1.04,145,5.3,25.3,93,1.2,18.33,99.15
2026-06-10 13:00:00,2.72,122,7.1,25.3,97,4.0,18.33,99.15
2026-06-10 14:00:00,2.97,226,9.0,23.7,97,7.4,18.33,99.15
2026-06-10 15:00:00,1.09,196,7.5,25.1,96,1.6,18.33,99.15
2026-06-10 16:00:00,1.72,163,6.6,26.0,93,0.2,18.33,99.15
2026-06-10 17:00:00,2.1,183,7.0,24.8,96,1.8,18.33,99.15
2026-06-10 18:00:00,1.73,158,6.5,24.0,98,2.3,18.33,99.15
2026-06-10 19:00:00,1.77,151,4.0,23.5,99,0.3,18.33,99.15
2026-06-10 20:00:00,1.42,170,5.0,23.2,99,0.1,18.33,99.15
2026-06-10 21:00:00,2.01,145,4.4,23.0,99,0.0,18.33,99.15
2026-06-10 22:00:00,1.8,136,5.4,22.4,98,0.5,18.33,99.15
2026-06-10 23:00:00,1.94,136,4.3,22.4,100,0.9,18.33,99.15
2026-06-11 00:00:00,2.41,140,5.3,22.0,100,0.3,18.33,99.15
2026-06-11 01:00:00,2.82,143,6.4,22.0,100,0.1,18.33,99.15
2026-06-11 02:00:00,1.91,137,6.2,21.8,100,0.2,18.33,99.15
2026-06-11 03:00:00,1.75,121,5.0,21.9,100,0.1,18.33,99.15
2026-06-11 04:00:00,1.54,119,5.5,21.7,100,1.5,18.33,99.15
2026-06-11 05:00:00,1.81,138,4.8,21.8,100,1.2,18.33,99.15
2026-06-11 06:00:00,1.87,136,4.5,21.8,100,0.6,18.33,99.15
2026-06-11 07:00:00,1.83,145,4.5,22.0,99,0.2,18.33,99.15
2026-06-11 08:00:00,2.1,152,5.2,22.7,99,0.1,18.33,99.15
2026-06-11 09:00:00,2.47,159,6.2,23.2,97,0.1,18.33,99.15
2026-06-11 10:00:00,2.78,162,7.1,24.0,95,0.3,18.33,99.15
2026-06-11 11:00:00,2.79,147,7.3,23.8,94,0.5,18.33,99.15
2026-06-11 12:00:00,3.5,170,8.5,23.3,96,3.1,18.33,99.15
2026-06-11 13:00:00,2.84,171,8.7,24.2,91,0.6,18.33,99.15
2026-06-11 14:00:00,3.27,169,8.3,25.4,90,0.5,18.33,99.15
2026-06-11 15:00:00,3.17,186,8.6,24.2,92,2.8,18.33,99.15
2026-06-11 16:00:00,2.3,167,7.5,24.0,99,0.9,18.33,99.15
2026-06-11 17:00:00,2.23,164,6.7,23.8,99,0.6,18.33,99.15
2026-06-11 18:00:00,2.11,173,7.6,23.4,98,1.6,18.33,99.15
2026-06-11 19:00:00,1.66,155,5.7,22.8,99,0.9,18.33,99.15
2026-06-11 20:00:00,1.28,129,5.5,22.7,100,0.3,18.33,99.15
2026-06-11 21:00:00,1.2,135,3.1,22.6,100,0.1,18.33,99.15
2026-06-11 22:00:00,1.73,147,3.9,22.6,100,0.3,18.33,99.15
2026-06-11 23:00:00,1.21,150,3.9,22.3,100,0.5,18.33,99.15
2026-06-12 00:00:00,2.0,143,4.3,22.2,100,0.5,18.33,99.15
2026-06-12 01:00:00,1.9,157,4.5,22.2,100,0.5,18.33,99.15
2026-06-12 02:00:00,2.09,163,5.6,22.1,100,1.2,18.33,99.15
2026-06-12 03:00:00,2.07,160,5.5,22.0,100,1.9,18.33,99.15
2026-06-12 04:00:00,2.32,147,6.1,22.0,100,2.0,18.33,99.15
2026-06-12 05:00:00,2.36,148,5.5,21.9,100,2.0,18.33,99.15
2026-06-12 06:00:00,2.33,157,5.2,22.0,100,3.0,18.33,99.15
2026-06-12 07:00:00,2.89,157,7.9,22.0,100,3.1,18.33,99.15
2026-06-12 08:00:00,2.79,165,6.6,22.1,99,1.9,18.33,99.15
2026-06-12 09:00:00,2.6,164,6.3,22.5,98,1.0,18.33,99.15
2026-06-12 10:00:00,3.12,168,6.9,23.0,97,1.0,18.33,99.15
2026-06-12 11:00:00,3.0,178,7.5,24.3,92,0.7,18.33,99.15
2026-06-12 12:00:00,2.85,183,7.8,25.3,86,0.4,18.33,99.15
2026-06-12 13:00:00,2.65,177,9.0,26.3,83,0.2,18.33,99.15
2026-06-12 14:00:00,3.01,184,9.6,27.4,78,0.1,18.33,99.15
2026-06-12 15:00:00,3.19,194,9.9,26.8,75,0.1,18.33,99.15
2026-06-12 16:00:00,3.22,206,9.6,26.9,74,0.1,18.33,99.15
2026-06-12 17:00:00,2.14,213,9.5,26.2,78,0.1,18.33,99.15
2026-06-12 18:00:00,1.11,162,7.8,24.2,92,1.3,18.33,99.15
2026-06-12 19:00:00,1.0,180,5.5,23.6,98,0.9,18.33,99.15
2026-06-12 20:00:00,0.87,121,3.3,23.2,100,0.9,18.33,99.15
2026-06-12 21:00:00,0.67,103,2.8,23.0,100,0.0,18.33,99.15
2026-06-12 22:00:00,1.03,151,5.9,22.7,98,0.3,18.33,99.15
2026-06-12 23:00:00,1.13,135,3.2,22.8,99,0.0,18.33,99.15
2026-06-13 00:00:00,1.14,157,3.5,22.7,100,0.0,18.33,99.15
2026-06-13 01:00:00,1.23,159,3.5,22.6,100,0.0,18.33,99.15
2026-06-13 02:00:00,1.0,162,3.6,22.4,100,0.0,18.33,99.15
2026-06-13 03:00:00,0.7,180,3.3,22.0,100,0.0,18.33,99.15
2026-06-13 04:00:00,1.15,178,3.6,21.8,100,0.0,18.33,99.15
2026-06-13 05:00:00,1.38,167,3.8,21.9,100,0.0,18.33,99.15
2026-06-13 06:00:00,1.43,168,3.7,21.9,100,0.0,18.33,99.15
2026-06-13 07:00:00,1.46,164,3.9,22.2,99,0.0,18.33,99.15
2026-06-13 08:00:00,2.11,173,5.2,23.1,95,0.0,18.33,99.15
2026-06-13 09:00:00,1.57,158,7.3,24.0,95,0.2,18.33,99.15
2026-06-13 10:00:00,2.13,171,7.8,24.7,92,0.2,18.33,99.15
2026-06-13 11:00:00,2.61,200,9.0,25.2,89,0.3,18.33,99.15
2026-06-13 12:00:00,2.27,194,9.0,24.9,90,0.5,18.33,99.15
2026-06-13 13:00:00,1.98,196,8.0,24.9,92,0.7,18.33,99.15
2026-06-13 14:00:00,2.59,208,8.9,26.5,83,0.4,18.33,99.15
2026-06-13 15:00:00,2.94,215,9.6,26.9,76,0.2,18.33,99.15
2026-06-13 16:00:00,2.01,235,9.6,26.1,86,0.8,18.33,99.15
2026-06-13 17:00:00,2.34,220,8.5,23.9,97,2.9,18.33,99.15
2026-06-13 18:00:00,1.45,207,5.5,23.6,98,0.4,18.33,99.15
2026-06-13 19:00:00,0.73,164,3.9,23.4,99,0.0,18.33,99.15
2026-06-13 20:00:00,0.85,135,3.2,23.1,100,1.3,18.33,99.15
2026-06-13 21:00:00,1.04,125,3.1,23.1,100,1.3,18.33,99.15
2026-06-13 22:00:00,1.12,122,3.4,23.0,100,1.3,18.33,99.15
2026-06-13 23:00:00,1.03,133,4.2,22.8,100,0.2,18.33,99.15
2026-06-14 00:00:00,0.92,158,5.4,22.6,100,0.2,18.33,99.15
2026-06-14 01:00:00,0.96,174,6.0,22.5,100,0.2,18.33,99.15
2026-06-14 02:00:00,1.05,175,5.4,22.4,100,0.0,18.33,99.15
2026-06-14 03:00:00,1.12,170,4.2,22.3,100,0.0,18.33,99.15
2026-06-14 04:00:00,1.19,165,3.3,22.3,99,0.0,18.33,99.15
2026-06-14 05:00:00,1.14,165,3.0,22.2,99,0.0,18.33,99.15
2026-06-14 06:00:00,1.11,162,3.0,22.2,99,0.0,18.33,99.15
2026-06-14 07:00:00,1.15,162,3.4,22.4,98,0.0,18.33,99.15
2026-06-14 08:00:00,1.31,162,4.5,23.2,96,0.1,18.33,99.15
2026-06-14 09:00:00,1.63,162,6.0,24.3,93,0.1,18.33,99.15
2026-06-14 10:00:00,1.87,164,7.2,25.3,90,0.1,18.33,99.15
2026-06-14 11:00:00,2.18,171,7.7,25.9,86,0.3,18.33,99.15
2026-06-14 12:00:00,2.5,178,7.9,26.4,83,0.3,18.33,99.15
2026-06-14 13:00:00,2.65,181,8.1,26.5,81,0.3,18.33,99.15
2026-06-14 14:00:00,2.45,179,8.6,26.1,84,0.4,18.33,99.15
2026-06-14 15:00:00,2.07,172,9.1,25.4,88,0.4,18.33,99.15
2026-06-14 16:00:00,1.8,167,9.4,24.7,92,0.4,18.33,99.15
2026-06-14 17:00:00,1.68,170,9.2,24.2,95,0.7,18.33,99.15
2026-06-14 18:00:00,1.7,177,8.8,23.6,97,0.7,18.33,99.15
2026-06-14 19:00:00,1.65,180,8.2,23.2,98,0.7,18.33,99.15
2026-06-14 20:00:00,1.46,174,7.6,23.0,99,1.0,18.33,99.15
2026-06-14 21:00:00,1.31,162,6.8,22.9,99,1.0,18.33,99.15
2026-06-14 22:00:00,1.27,154,6.1,22.7,100,1.0,18.33,99.15
2026-06-14 23:00:00,1.39,159,5.4,22.5,100,0.0,18.33,99.15
2026-06-15 00:00:00,1.65,166,4.7,22.3,100,0.0,18.33,99.15
2026-06-15 01:00:00,1.88,169,4.3,22.1,100,0.0,18.33,99.15
2026-06-15 02:00:00,2.05,167,4.5,22.0,100,0.0,18.33,99.15
2026-06-15 03:00:00,2.14,164,5.0,21.9,100,0.0,18.33,99.15
2026-06-15 04:00:00,2.17,161,5.4,21.9,100,0.0,18.33,99.15
2026-06-15 05:00:00,2.02,160,5.3,21.9,99,0.0,18.33,99.15
2026-06-15 06:00:00,1.75,156,5.0,22.0,99,0.0,18.33,99.15
2026-06-15 07:00:00,1.61,154,5.0,22.1,98,0.0,18.33,99.15
2026-06-15 08:00:00,1.61,150,5.4,22.3,99,0.2,18.33,99.15
2026-06-15 09:00:00,1.69,146,5.9,22.6,100,0.2,18.33,99.15
2026-06-15 10:00:00,1.89,148,6.7,23.1,98,0.2,18.33,99.15
2026-06-15 11:00:00,2.4,157,7.7,24.1,93,0.1,18.33,99.15
2026-06-15 12:00:00,3.06,165,9.0,25.4,86,0.1,18.33,99.15
2026-06-15 13:00:00,3.54,171,10.0,26.3,81,0.1,18.33,99.15
2026-06-15 14:00:00,3.7,178,10.8,26.5,78,0.2,18.33,99.15
2026-06-15 15:00:00,3.61,185,11.4,26.4,78,0.2,18.33,99.15
2026-06-15 16:00:00,3.3,190,11.6,26.0,79,0.2,18.33,99.15
2026-06-15 17:00:00,2.38,188,11.2,25.4,83,0.6,18.33,99.15
2026-06-15 18:00:00,1.1,175,10.5,24.5,90,0.6,18.33,99.15
2026-06-15 19:00:00,0.51,119,9.6,23.7,95,0.6,18.33,99.15
2026-06-15 20:00:00,0.71,98,8.6,23.3,98,0.1,18.33,99.15
2026-06-15 21:00:00,0.97,111,7.5,23.0,99,0.1,18.33,99.15
2026-06-15 22:00:00,1.18,126,6.5,22.7,100,0.1,18.33,99.15
2026-06-15 23:00:00,1.35,141,5.7,22.6,100,0.0,18.33,99.15
2026-06-16 00:00:00,1.66,159,5.0,22.5,100,0.0,18.33,99.15
2026-06-16 01:00:00,1.9,166,4.5,22.4,99,0.0,18.33,99.15
2026-06-16 02:00:00,2.06,162,4.7,22.0,100,0.1,18.33,99.15
2026-06-16 03:00:00,2.12,161,5.0,21.8,100,0.1,18.33,99.15
2026-06-16 04:00:00,2.17,161,5.5,21.7,100,0.1,18.33,99.15
2026-06-16 05:00:00,2.23,160,6.0,21.6,100,0.1,18.33,99.15
2026-06-16 06:00:00,2.26,162,6.6,21.7,100,0.1,18.33,99.15
2026-06-16 07:00:00,2.28,165,7.0,22.0,99,0.1,18.33,99.15
2026-06-16 08:00:00,2.33,171,7.4,22.7,96,0.1,18.33,99.15
2026-06-16 09:00:00,2.5,180,7.7,23.7,90,0.1,18.33,99.15
2026-06-16 10:00:00,2.73,188,8.1,24.8,85,0.1,18.33,99.15
2026-06-16 11:00:00,2.96,196,8.4,25.9,80,0.1,18.33,99.15
2026-06-16 12:00:00,3.1,201,8.7,26.7,77,0.1,18.33,99.15
2026-06-16 13:00:00,3.14,202,8.9,27.2,75,0.1,18.33,99.15
2026-06-16 14:00:00,2.92,202,9.1,27.1,76,0.3,18.33,99.15
2026-06-16 15:00:00,2.53,198,9.2,26.7,79,0.3,18.33,99.15
2026-06-16 16:00:00,2.1,192,9.4,26.0,83,0.3,18.33,99.15
2026-06-16 17:00:00,1.65,182,9.4,25.2,87,0.3,18.33,99.15
2026-06-16 18:00:00,1.38,167,9.4,24.5,92,0.3,18.33,99.15
2026-06-16 19:00:00,1.25,157,9.2,23.9,95,0.3,18.33,99.15
2026-06-16 20:00:00,1.27,154,8.9,23.5,97,0.8,18.33,99.15
2026-06-16 21:00:00,1.35,158,8.4,23.2,98,0.8,18.33,99.15
2026-06-16 22:00:00,1.44,166,7.8,22.9,98,0.8,18.33,99.15
2026-06-16 23:00:00,1.62,171,7.2,22.7,99,0.8,18.33,99.15
2026-06-10 00:00:00,1.59,204,4.4,24.7,91,0.0,19.5,99.5
2026-06-10 01:00:00,1.76,215,4.4,23.7,96,0.0,19.5,99.5
2026-06-10 02:00:00,1.83,206,4.6,23.6,96,0.0,19.5,99.5
2026-06-10 03:00:00,1.7,204,4.4,23.3,97,0.0,19.5,99.5
2026-06-10 04:00:00,1.52,203,4.0,23.1,97,0.0,19.5,99.5
2026-06-10 05:00:00,1.46,202,3.7,22.8,98,0.0,19.5,99.5
2026-06-10 06:00:00,1.18,216,3.3,22.6,98,0.0,19.5,99.5
2026-06-10 07:00:00,1.35,219,3.3,23.7,94,0.0,19.5,99.5
2026-06-10 08:00:00,0.97,201,3.3,25.1,87,0.0,19.5,99.5
2026-06-10 09:00:00,1.52,189,5.7,27.0,77,0.0,19.5,99.5
2026-06-10 10:00:00,1.23,201,5.7,28.2,72,0.1,19.5,99.5
2026-06-10 11:00:00,0.91,186,5.2,29.8,64,0.0,19.5,99.5
2026-06-10 12:00:00,3.86,190,8.5,25.7,90,5.4,19.5,99.5
2026-06-10 13:00:00,2.21,184,8.4,26.0,92,1.2,19.5,99.5
2026-06-10 14:00:00,2.28,165,5.7,26.7,90,0.5,19.5,99.5
2026-06-10 15:00:00,3.1,195,8.5,25.7,89,8.8,19.5,99.5
2026-06-10 16:00:00,1.8,182,8.3,25.7,95,1.8,19.5,99.5
2026-06-10 17:00:00,1.9,180,4.7,25.9,91,0.3,19.5,99.5
2026-06-10 18:00:00,2.55,180,5.8,25.0,95,0.5,19.5,99.5
2026-06-10 19:00:00,2.44,169,6.0,24.3,98,0.3,19.5,99.5
2026-06-10 20:00:00,1.81,175,5.1,24.0,98,0.1,19.5,99.5
2026-06-10 21:00:00,1.78,170,4.0,23.9,98,0.1,19.5,99.5
2026-06-10 22:00:00,2.26,175,5.3,23.7,98,0.4,19.5,99.5
2026-06-10 23:00:00,2.57,172,5.5,23.7,97,0.7,19.5,99.5
2026-06-11 00:00:00,1.95,181,6.0,23.1,98,1.1,19.5,99.5
2026-06-11 01:00:00,1.66,164,4.8,22.9,98,0.5,19.5,99.5
2026-06-11 02:00:00,1.15,180,3.6,22.8,98,0.4,19.5,99.5
2026-06-11 03:00:00,1.25,164,4.0,22.7,98,0.7,19.5,99.5
2026-06-11 04:00:00,1.6,166,3.5,22.6,99,0.2,19.5,99.5
2026-06-11 05:00:00,1.49,160,3.7,22.8,98,0.1,19.5,99.5
2026-06-11 06:00:00,1.21,173,4.1,22.8,98,0.0,19.5,99.5
2026-06-11 07:00:00,1.28,159,4.3,23.1,98,0.2,19.5,99.5
2026-06-11 08:00:00,1.63,157,5.4,23.6,97,0.4,19.5,99.5
2026-06-11 09:00:00,2.04,158,6.4,24.4,96,0.3,19.5,99.5
2026-06-11 10:00:00,2.39,147,7.0,24.7,92,0.1,19.5,99.5
2026-06-11 11:00:00,2.71,168,7.3,25.4,88,0.2,19.5,99.5
2026-06-11 12:00:00,3.11,161,7.2,25.5,92,1.2,19.5,99.5
2026-06-11 13:00:00,3.36,176,8.0,24.5,91,4.5,19.5,99.5
2026-06-11 14:00:00,2.96,175,8.1,25.1,91,2.4,19.5,99.5
2026-06-11 15:00:00,3.94,165,9.1,25.0,90,0.9,19.5,99.5
