time,wind_speed_10m,wind_direction_10m,wind_gusts_10m,temperature_2m,relative_humidity_2m,precipitation,lat,lon
2026-03-28 21:00:00,0.25,169,1.8,29.0,59,0.0,17.0,98.5
2026-03-28 22:00:00,0.18,146,1.0,28.5,61,0.0,17.0,98.5
2026-03-28 23:00:00,0.3,171,0.9,27.5,65,0.0,17.0,98.5
2026-03-29 00:00:00,0.11,117,0.9,26.6,69,0.0,17.0,98.5
2026-03-29 01:00:00,0.14,315,0.6,25.9,72,0.0,17.0,98.5
2026-03-29 02:00:00,0.22,243,0.8,25.1,76,0.0,17.0,98.5
2026-03-29 03:00:00,0.05,90,0.9,24.5,79,0.0,17.0,98.5
2026-03-29 04:00:00,0.16,342,0.6,24.0,80,0.0,17.0,98.5
2026-03-29 05:00:00,0.16,252,0.6,23.4,82,0.0,17.0,98.5
2026-03-29 06:00:00,0.0,270,0.6,22.8,84,0.0,17.0,98.5
2026-03-29 07:00:00,0.18,56,0.9,23.4,78,0.0,17.0,98.5
2026-03-29 08:00:00,0.61,125,2.5,25.1,72,0.0,17.0,98.5
2026-03-29 09:00:00,0.75,184,3.4,27.5,66,0.0,17.0,98.5
2026-03-29 10:00:00,1.27,225,4.6,29.5,61,0.0,17.0,98.5
2026-03-29 11:00:00,1.79,234,5.5,31.2,55,0.0,17.0,98.5
2026-03-29 12:00:00,2.02,224,6.6,32.8,49,0.0,17.0,98.5
2026-03-29 13:00:00,2.76,228,7.0,34.6,39,0.0,17.0,98.5
2026-03-29 14:00:00,3.87,230,8.4,35.6,34,0.0,17.0,98.5
2026-03-29 15:00:00,4.6,225,9.5,35.4,33,0.0,17.0,98.5
2026-03-29 16:00:00,4.6,224,9.6,34.5,33,0.0,17.0,98.5
2026-03-29 17:00:00,4.23,220,9.1,33.7,37,0.0,17.0,98.5
2026-03-29 18:00:00,3.82,212,8.1,32.2,42,0.0,17.0,98.5
2026-03-29 19:00:00,1.88,228,6.9,30.9,48,0.0,17.0,98.5
2026-03-29 20:00:00,1.45,207,3.4,29.8,54,0.0,17.0,98.5
2026-03-29 21:00:00,1.3,180,2.7,28.8,60,0.0,17.0,98.5
2026-03-29 22:00:00,1.26,162,2.7,27.9,64,0.0,17.0,98.5
2026-03-29 23:00:00,0.88,133,2.4,26.6,70,0.0,17.0,98.5
2026-03-30 00:00:00,0.81,120,1.7,26.0,72,0.0,17.0,98.5
2026-03-30 01:00:00,0.32,141,1.5,26.1,76,0.0,17.0,98.5
2026-03-30 02:00:00,0.47,122,1.2,25.6,79,0.0,17.0,98.5
2026-03-30 03:00:00,0.2,90,1.1,25.0,81,0.0,17.0,98.5
2026-03-30 04:00:00,0.25,90,0.8,24.4,83,0.0,17.0,98.5
2026-03-30 05:00:00,0.5,84,0.8,24.0,85,0.0,17.0,98.5
2026-03-30 06:00:00,0.71,98,1.2,23.9,84,0.0,17.0,98.5
2026-03-30 07:00:00,0.67,77,1.8,24.0,80,0.0,17.0,98.5
2026-03-30 08:00:00,0.52,107,2.4,25.6,75,0.0,17.0,98.5
2026-03-30 09:00:00,0.54,202,3.2,27.9,68,0.0,17.0,98.5
2026-03-30 10:00:00,1.2,225,4.5,29.8,61,0.0,17.0,98.5
2026-03-30 11:00:00,1.64,232,5.4,31.8,50,0.0,17.0,98.5
2026-03-30 12:00:00,1.96,238,5.9,33.5,41,0.0,17.0,98.5
2026-03-30 13:00:00,1.9,247,6.0,34.7,33,0.0,17.0,98.5
2026-03-30 14:00:00,1.88,241,5.8,35.2,31,0.0,17.0,98.5
2026-03-30 15:00:00,2.65,223,6.4,35.7,30,0.0,17.0,98.5
2026-03-30 16:00:00,4.37,216,8.6,35.5,29,0.0,17.0,98.5
2026-03-30 17:00:00,4.69,220,9.2,34.5,31,0.0,17.0,98.5
2026-03-30 18:00:00,3.93,222,8.9,32.8,36,0.0,17.0,98.5
2026-03-30 19:00:00,2.8,221,7.2,31.7,40,0.0,17.0,98.5
2026-03-30 20:00:00,3.62,221,6.3,30.8,46,0.0,17.0,98.5
2026-03-30 21:00:00,2.41,214,7.2,29.3,58,0.0,17.0,98.5
2026-03-30 22:00:00,1.02,169,4.5,27.9,66,0.0,17.0,98.5
2026-03-30 23:00:00,1.19,147,2.2,27.0,71,0.0,17.0,98.5
2026-03-31 00:00:00,0.65,148,2.3,26.1,78,0.0,17.0,98.5
2026-03-31 01:00:00,0.25,233,1.4,25.8,83,0.0,17.0,98.5
2026-03-31 02:00:00,0.07,315,1.0,25.3,86,0.0,17.0,98.5
2026-03-31 03:00:00,0.16,342,0.8,24.6,88,0.0,17.0,98.5
2026-03-31 04:00:00,0.46,347,1.0,24.1,87,0.0,17.0,98.5
2026-03-31 05:00:00,0.51,11,1.2,24.0,83,0.0,17.0,98.5
2026-03-31 06:00:00,0.25,79,1.0,24.0,83,0.0,17.0,98.5
2026-03-31 07:00:00,0.96,39,1.4,23.9,86,0.0,17.0,98.5
2026-03-31 08:00:00,0.72,102,2.8,25.6,80,0.0,17.0,98.5
2026-03-31 09:00:00,0.62,194,3.3,27.7,74,0.0,17.0,98.5
2026-03-31 10:00:00,1.18,216,4.6,29.9,63,0.0,17.0,98.5
2026-03-31 11:00:00,1.54,241,5.3,31.9,52,0.0,17.0,98.5
2026-03-31 12:00:00,1.75,246,5.7,34.0,41,0.0,17.0,98.5
2026-03-31 13:00:00,1.75,246,5.7,35.2,31,0.0,17.0,98.5
2026-03-31 14:00:00,2.33,239,6.1,36.0,27,0.0,17.0,98.5
2026-03-31 15:00:00,3.06,236,7.0,36.2,26,0.0,17.0,98.5
2026-03-31 16:00:00,3.63,236,7.6,36.0,25,0.0,17.0,98.5
2026-03-31 17:00:00,3.87,237,7.8,35.2,26,0.0,17.0,98.5
2026-03-31 18:00:00,2.73,229,7.4,33.5,30,0.0,17.0,98.5
2026-03-31 19:00:00,1.56,228,5.1,30.9,40,0.0,17.0,98.5
2026-03-31 20:00:00,1.25,247,2.7,29.5,44,0.0,17.0,98.5
2026-03-31 21:00:00,0.56,207,2.4,28.6,47,0.0,17.0,98.5
2026-03-31 22:00:00,0.68,144,1.4,27.7,50,0.0,17.0,98.5
2026-03-31 23:00:00,1.34,117,2.2,26.3,54,0.0,17.0,98.5
2026-04-01 00:00:00,0.81,101,2.3,25.5,59,0.0,17.0,98.5
2026-04-01 01:00:00,0.22,63,1.3,25.5,63,0.0,17.0,98.5
2026-04-01 02:00:00,0.16,108,0.7,25.2,65,0.0,17.0,98.5
2026-04-01 03:00:00,0.16,162,0.6,24.4,68,0.0,17.0,98.5
2026-04-01 04:00:00,0.65,94,0.8,23.6,70,0.0,17.0,98.5
2026-04-01 05:00:00,1.05,95,1.7,23.1,69,0.0,17.0,98.5
2026-04-01 06:00:00,0.95,87,1.9,22.8,70,0.0,17.0,98.5
2026-04-01 07:00:00,0.72,25,1.5,23.5,71,0.0,17.0,98.5
2026-04-01 08:00:00,0.79,55,2.8,25.5,66,0.0,17.0,98.5
2026-04-01 09:00:00,0.5,180,3.2,27.9,66,0.0,17.0,98.5
2026-04-01 10:00:00,1.13,221,4.5,29.9,59,0.0,17.0,98.5
2026-04-01 11:00:00,1.62,236,5.4,32.0,49,0.0,17.0,98.5
2026-04-01 12:00:00,2.04,253,6.0,33.8,40,0.0,17.0,98.5
2026-04-01 13:00:00,1.52,247,6.1,35.0,33,0.0,17.0,98.5
2026-04-01 14:00:00,1.58,235,5.1,35.8,29,0.0,17.0,98.5
2026-04-01 15:00:00,2.37,235,6.0,36.0,28,0.0,17.0,98.5
2026-04-01 16:00:00,2.85,239,6.3,35.8,29,0.0,17.0,98.5
2026-04-01 17:00:00,3.4,242,6.7,35.1,30,0.0,17.0,98.5
2026-04-01 18:00:00,2.93,224,6.7,33.2,35,0.0,17.0,98.5
2026-04-01 19:00:00,1.8,226,5.2,31.0,38,0.0,17.0,98.5
2026-04-01 20:00:00,0.59,200,3.1,30.2,42,0.0,17.0,98.5
2026-04-01 21:00:00,0.95,177,1.8,29.4,46,0.0,17.0,98.5
2026-04-01 22:00:00,1.29,144,2.3,28.0,54,0.0,17.0,98.5
2026-04-01 23:00:00,0.89,117,2.3,26.9,64,0.0,17.0,98.5
2026-04-02 00:00:00,1.09,106,1.8,26.2,69,0.0,17.0,98.5
2026-04-02 01:00:00,0.79,125,1.8,25.8,75,0.0,17.0,98.5
2026-04-02 02:00:00,0.58,149,1.3,25.3,78,0.0,17.0,98.5
2026-04-02 03:00:00,0.4,150,1.1,24.5,82,0.0,17.0,98.5
2026-04-02 04:00:00,0.25,101,0.9,24.0,85,0.0,17.0,98.5
2026-04-02 05:00:00,0.45,90,0.8,23.5,87,0.0,17.0,98.5
2026-04-02 06:00:00,0.46,77,0.7,23.1,89,0.0,17.0,98.5
2026-04-02 07:00:00,0.72,65,1.5,23.6,87,0.0,17.0,98.5
2026-04-02 08:00:00,0.56,63,2.6,25.5,80,0.0,17.0,98.5
2026-04-02 09:00:00,0.14,225,2.8,28.0,71,0.0,17.0,98.5
2026-04-02 10:00:00,1.03,247,4.3,30.2,60,0.0,17.0,98.5
2026-04-02 11:00:00,1.72,262,5.5,32.3,48,0.0,17.0,98.5
2026-04-02 12:00:00,2.01,264,6.0,34.2,40,0.0,17.0,98.5
2026-04-02 13:00:00,1.75,239,6.0,35.7,31,0.0,17.0,98.5
2026-04-02 14:00:00,2.41,230,6.1,36.5,27,0.0,17.0,98.5
2026-04-02 15:00:00,3.66,235,7.8,36.8,25,0.0,17.0,98.5
2026-04-02 16:00:00,4.63,232,9.1,36.3,24,0.0,17.0,98.5
2026-04-02 17:00:00,4.72,231,9.2,35.2,27,0.0,17.0,98.5
2026-04-02 18:00:00,3.86,221,8.8,33.2,35,0.0,17.0,98.5
2026-04-02 19:00:00,1.63,230,7.1,31.1,41,0.0,17.0,98.5
2026-04-02 20:00:00,1.91,225,3.5,30.1,43,0.0,17.0,98.5
2026-04-02 21:00:00,1.26,198,3.6,29.0,50,0.0,17.0,98.5
2026-04-02 22:00:00,1.01,153,2.4,27.8,55,0.0,17.0,98.5
2026-04-02 23:00:00,1.1,133,1.9,26.4,62,0.0,17.0,98.5
2026-04-03 00:00:00,0.76,122,1.8,25.2,70,0.0,17.0,98.5
2026-04-03 01:00:00,0.43,111,1.4,24.8,75,0.0,17.0,98.5
2026-04-03 02:00:00,0.56,100,1.0,24.4,78,0.0,17.0,98.5
2026-04-03 03:00:00,0.16,72,1.0,23.9,81,0.0,17.0,98.5
2026-04-03 04:00:00,0.22,27,0.6,23.3,83,0.0,17.0,98.5
2026-04-03 05:00:00,0.39,50,0.7,22.6,86,0.0,17.0,98.5
2026-04-03 06:00:00,0.6,95,0.8,21.9,91,0.0,17.0,98.5
2026-04-03 07:00:00,0.86,97,1.7,22.5,90,0.0,17.0,98.5
2026-04-03 08:00:00,0.5,53,2.6,24.7,82,0.0,17.0,98.5
2026-04-03 09:00:00,0.43,306,3.2,27.5,68,0.0,17.0,98.5
2026-04-03 10:00:00,1.11,252,4.4,30.0,55,0.0,17.0,98.5
2026-04-03 11:00:00,1.8,251,5.6,31.9,47,0.0,17.0,98.5
2026-04-03 12:00:00,1.97,246,6.0,33.5,42,0.0,17.0,98.5
2026-04-03 13:00:00,2.03,232,6.5,35.0,33,0.0,17.0,98.5
2026-04-03 14:00:00,2.81,231,6.8,36.2,27,0.0,17.0,98.5
2026-04-03 15:00:00,4.18,233,8.7,35.9,27,0.0,17.0,98.5
2026-04-03 16:00:00,4.26,234,9.0,35.3,29,0.0,17.0,98.5
2026-04-03 17:00:00,4.86,230,9.1,34.2,33,0.0,17.0,98.5
2026-04-03 18:00:00,3.85,226,9.3,32.6,36,0.0,17.0,98.5
2026-04-03 19:00:00,4.39,227,8.2,30.8,52,0.0,17.0,98.5
2026-04-03 20:00:00,3.39,233,7.9,29.5,58,0.0,17.0,98.5
2026-04-03 21:00:00,1.49,228,6.3,28.5,63,0.0,17.0,98.5
2026-04-03 22:00:00,1.02,169,3.0,27.5,68,0.0,17.0,98.5
2026-04-03 23:00:00,1.23,148,2.3,26.2,74,0.0,17.0,98.5
2026-04-04 00:00:00,1.09,164,2.3,25.1,81,0.0,17.0,98.5
2026-04-04 01:00:00,0.79,198,2.0,24.2,88,0.0,17.0,98.5
2026-04-04 02:00:00,0.6,185,1.9,24.1,91,0.0,17.0,98.5
2026-04-04 03:00:00,0.65,148,1.5,23.8,93,0.0,17.0,98.5
2026-04-04 04:00:00,0.68,126,1.3,23.5,96,0.0,17.0,98.5
2026-04-04 05:00:00,0.51,101,1.3,23.4,97,0.0,17.0,98.5
2026-04-04 06:00:00,0.22,63,1.0,23.5,98,0.1,17.0,98.5
2026-04-04 07:00:00,0.43,249,1.2,24.0,95,0.0,17.0,98.5
2026-04-04 08:00:00,0.4,263,2.2,24.8,91,0.0,17.0,98.5
2026-04-04 09:00:00,0.84,253,3.1,25.9,85,0.1,17.0,98.5
2026-04-04 10:00:00,1.72,253,4.6,27.6,74,0.0,17.0,98.5
2026-04-04 11:00:00,2.5,258,6.4,30.6,59,0.0,17.0,98.5
2026-04-04 12:00:00,2.2,258,6.6,32.8,52,0.0,17.0,98.5
2026-04-04 13:00:00,2.12,251,6.7,34.0,47,0.0,17.0,98.5
2026-04-04 14:00:00,3.06,232,7.3,35.1,41,0.0,17.0,98.5
2026-04-04 15:00:00,4.25,228,8.9,34.8,41,0.0,17.0,98.5
2026-04-04 16:00:00,4.56,235,9.4,34.0,44,0.0,17.0,98.5
2026-04-04 17:00:00,4.51,234,9.3,33.2,45,0.0,17.0,98.5
2026-04-04 18:00:00,4.75,228,8.8,31.7,49,0.0,17.0,98.5
2026-04-04 19:00:00,3.98,231,8.7,30.5,54,0.0,17.0,98.5
2026-04-04 20:00:00,2.69,228,7.2,28.9,60,0.0,17.0,98.5
2026-04-04 21:00:00,0.98,204,4.9,27.6,67,0.0,17.0,98.5
2026-04-04 22:00:00,0.85,177,2.0,26.9,71,0.0,17.0,98.5
2026-04-04 23:00:00,1.06,188,2.1,25.9,75,0.0,17.0,98.5
2026-04-05 00:00:00,1.1,177,2.1,25.0,80,0.0,17.0,98.5
2026-04-05 01:00:00,0.85,180,2.2,24.1,87,0.0,17.0,98.5
2026-04-05 02:00:00,0.8,176,1.7,23.9,89,0.0,17.0,98.5
2026-04-05 03:00:00,0.6,175,1.6,23.5,92,0.0,17.0,98.5
2026-04-05 04:00:00,0.18,236,1.3,23.4,93,0.0,17.0,98.5
2026-04-05 05:00:00,0.25,281,0.8,23.0,94,0.0,17.0,98.5
2026-04-05 06:00:00,0.52,287,1.2,22.8,96,0.0,17.0,98.5
2026-04-05 07:00:00,0.81,277,1.9,23.6,88,0.0,17.0,98.5
2026-04-05 08:00:00,0.75,270,2.7,25.0,80,0.0,17.0,98.5
2026-04-05 09:00:00,1.21,246,3.6,26.1,77,0.0,17.0,98.5
2026-04-05 10:00:00,1.98,249,5.2,27.8,72,0.0,17.0,98.5
2026-04-05 11:00:00,2.4,247,6.0,30.0,60,0.0,17.0,98.5
2026-04-05 12:00:00,2.28,241,6.5,32.7,51,0.0,17.0,98.5
2026-04-05 13:00:00,2.5,233,7.3,34.4,44,0.0,17.0,98.5
2026-04-05 14:00:00,3.96,224,8.5,35.1,39,0.0,17.0,98.5
2026-04-05 15:00:00,4.91,225,10.0,34.4,43,0.0,17.0,98.5
2026-04-05 16:00:00,5.17,227,10.2,33.8,45,0.0,17.0,98.5
2026-04-05 17:00:00,5.11,230,10.2,32.8,48,0.0,17.0,98.5
2026-04-05 18:00:00,4.72,230,9.7,31.4,54,0.0,17.0,98.5
2026-04-05 19:00:00,4.03,242,8.7,30.4,61,0.0,17.0,98.5
2026-04-05 20:00:00,3.01,234,7.3,28.6,69,0.0,17.0,98.5
2026-04-05 21:00:00,1.38,199,5.5,27.5,73,0.0,17.0,98.5
2026-04-05 22:00:00,1.6,176,2.9,26.5,76,0.0,17.0,98.5
2026-04-05 23:00:00,1.9,178,3.6,25.5,80,0.0,17.0,98.5
2026-04-06 00:00:00,1.45,176,3.6,24.5,84,0.0,17.0,98.5
2026-04-06 01:00:00,0.97,168,2.8,24.1,90,0.0,17.0,98.5
2026-04-06 02:00:00,0.76,169,1.9,24.3,89,0.0,17.0,98.5
2026-04-06 03:00:00,0.47,198,1.7,24.3,90,0.0,17.0,98.5
2026-04-06 04:00:00,0.39,310,1.3,24.0,91,0.0,17.0,98.5
2026-04-06 05:00:00,0.55,275,1.8,24.4,89,0.0,17.0,98.5
2026-04-06 06:00:00,0.82,256,2.2,24.4,91,0.2,17.0,98.5
2026-04-06 07:00:00,0.65,212,2.1,24.6,89,0.2,17.0,98.5
2026-04-06 08:00:00,0.66,189,2.4,25.4,85,0.1,17.0,98.5
2026-04-06 09:00:00,1.01,200,3.5,27.0,77,0.0,17.0,98.5
2026-04-06 10:00:00,1.77,230,5.1,29.2,66,0.0,17.0,98.5
2026-04-06 11:00:00,2.37,242,6.3,31.3,56,0.0,17.0,98.5
2026-04-06 12:00:00,2.47,238,6.7,33.3,48,0.0,17.0,98.5
2026-04-06 13:00:00,2.18,238,7.3,34.8,43,0.0,17.0,98.5
2026-04-06 14:00:00,3.09,230,7.3,35.8,37,0.0,17.0,98.5
2026-04-06 15:00:00,4.24,232,8.9,35.4,38,0.0,17.0,98.5
2026-04-06 16:00:00,4.3,237,9.1,34.7,40,0.0,17.0,98.5
2026-04-06 17:00:00,4.41,235,8.8,33.7,43,0.0,17.0,98.5
2026-04-06 18:00:00,3.81,232,8.5,32.3,47,0.0,17.0,98.5
2026-04-06 19:00:00,1.9,235,7.0,30.8,55,0.0,17.0,98.5
2026-04-06 20:00:00,4.02,232,7.3,29.2,67,0.0,17.0,98.5
2026-04-06 21:00:00,2.97,228,7.3,27.6,75,0.0,17.0,98.5
2026-04-06 22:00:00,1.61,196,5.3,26.7,78,0.0,17.0,98.5
2026-04-06 23:00:00,1.41,197,3.1,26.0,81,0.0,17.0,98.5
2026-04-07 00:00:00,1.35,178,2.9,25.3,86,0.0,17.0,98.5
2026-04-07 01:00:00,1.3,164,2.7,25.1,89,0.0,17.0,98.5
2026-04-07 02:00:00,1.36,188,3.2,25.3,89,0.0,17.0,98.5
2026-04-07 03:00:00,1.72,216,3.7,25.4,90,0.2,17.0,98.5
2026-04-07 04:00:00,1.4,215,3.4,25.0,92,0.1,17.0,98.5
2026-04-07 05:00:00,1.32,191,3.2,25.1,88,0.1,17.0,98.5
2026-04-07 06:00:00,1.06,188,2.7,24.6,92,0.0,17.0,98.5
2026-04-07 07:00:00,1.3,196,3.3,25.4,88,0.0,17.0,98.5
2026-04-07 08:00:00,1.21,210,3.4,26.0,84,0.0,17.0,98.5
2026-04-07 09:00:00,2.35,243,5.7,27.5,75,0.0,17.0,98.5
2026-04-07 10:00:00,3.09,247,7.1,29.6,63,0.0,17.0,98.5
2026-04-07 11:00:00,3.47,234,7.9,31.5,55,0.0,17.0,98.5
2026-04-07 12:00:00,3.89,228,8.8,32.8,48,0.0,17.0,98.5
2026-04-07 13:00:00,4.22,234,9.4,34.2,41,0.0,17.0,98.5
2026-04-07 14:00:00,4.84,232,10.1,34.7,37,0.0,17.0,98.5
2026-04-07 15:00:00,5.1,229,10.5,34.4,39,0.0,17.0,98.5
2026-04-07 16:00:00,5.49,222,10.7,33.4,43,0.0,17.0,98.5
2026-04-07 17:00:00,5.31,228,10.8,32.5,46,0.0,17.0,98.5
2026-04-07 18:00:00,4.42,227,10.1,31.4,50,0.0,17.0,98.5
2026-04-07 19:00:00,3.71,223,8.1,30.1,58,0.0,17.0,98.5
2026-04-07 20:00:00,2.87,223,6.7,29.0,65,0.0,17.0,98.5
2026-04-07 21:00:00,2.16,214,5.3,28.1,70,0.0,17.0,98.5
2026-04-07 22:00:00,1.66,201,4.1,27.2,73,0.0,17.0,98.5
2026-04-07 23:00:00,1.06,199,3.2,26.2,77,0.0,17.0,98.5
2026-04-08 00:00:00,0.85,183,2.1,25.5,81,0.0,17.0,98.5
2026-04-08 01:00:00,0.46,193,1.7,25.0,86,0.0,17.0,98.5
2026-04-08 02:00:00,0.35,180,1.2,24.8,87,0.0,17.0,98.5
2026-04-08 03:00:00,0.05,90,1.0,24.4,89,0.0,17.0,98.5
2026-04-08 04:00:00,0.05,90,0.6,23.9,91,0.0,17.0,98.5
2026-04-08 05:00:00,0.05,180,0.6,23.6,93,0.0,17.0,98.5
2026-04-08 06:00:00,0.11,297,0.6,23.6,93,0.0,17.0,98.5
2026-04-08 07:00:00,0.52,163,1.3,24.0,92,0.0,17.0,98.5
2026-04-08 08:00:00,0.18,214,2.3,25.9,82,0.0,17.0,98.5
2026-04-08 09:00:00,1.76,255,4.8,27.9,73,0.0,17.0,98.5
2026-04-08 10:00:00,2.21,265,5.8,29.7,63,0.0,17.0,98.5
2026-04-08 11:00:00,2.08,260,6.1,32.0,53,0.0,17.0,98.5
2026-04-08 12:00:00,2.75,241,6.9,33.8,43,0.0,17.0,98.5
2026-04-08 13:00:00,4.19,231,8.9,35.5,31,0.0,17.0,98.5
2026-04-08 14:00:00,5.06,228,10.3,35.7,29,0.0,17.0,98.5
2026-04-08 15:00:00,5.31,232,10.7,35.7,29,0.0,17.0,98.5
2026-04-08 16:00:00,5.38,237,10.7,34.7,32,0.0,17.0,98.5
2026-04-08 17:00:00,4.9,236,10.4,33.8,33,0.0,17.0,98.5
2026-04-08 18:00:00,4.25,229,9.3,32.3,38,0.0,17.0,98.5
2026-04-08 19:00:00,3.75,226,8.0,30.5,48,0.0,17.0,98.5
2026-04-08 20:00:00,1.96,218,6.9,29.0,53,0.0,17.0,98.5
2026-04-08 21:00:00,1.27,191,3.8,27.6,59,0.0,17.0,98.5
2026-04-08 22:00:00,1.08,167,2.5,26.5,64,0.0,17.0,98.5
2026-04-08 23:00:00,1.11,162,2.2,25.6,68,0.0,17.0,98.5
2026-04-09 00:00:00,0.49,156,2.1,25.0,72,0.0,17.0,98.5
2026-04-09 01:00:00,0.35,180,1.4,24.7,75,0.0,17.0,98.5
2026-04-09 02:00:00,0.27,158,1.2,24.6,77,0.0,17.0,98.5
2026-04-09 03:00:00,0.46,103,1.0,24.1,79,0.0,17.0,98.5
2026-04-09 04:00:00,0.74,110,1.3,23.8,81,0.0,17.0,98.5
2026-04-09 05:00:00,0.5,90,1.3,23.9,83,0.1,17.0,98.5
2026-04-09 06:00:00,0.32,72,1.4,24.0,86,0.2,17.0,98.5
2026-04-09 07:00:00,0.05,270,1.2,24.0,81,0.0,17.0,98.5
2026-04-09 08:00:00,0.21,315,2.0,25.5,76,0.0,17.0,98.5
2026-04-09 09:00:00,1.99,245,5.0,27.8,70,0.0,17.0,98.5
2026-04-09 10:00:00,2.41,249,6.2,30.1,59,0.0,17.0,98.5
2026-04-09 11:00:00,3.04,245,7.3,32.1,49,0.0,17.0,98.5
2026-04-09 12:00:00,3.82,243,8.6,33.3,41,0.0,17.0,98.5
2026-04-09 13:00:00,4.4,234,9.6,34.7,34,0.0,17.0,98.5
2026-04-09 14:00:00,5.14,229,10.6,34.8,32,0.0,17.0,98.5
2026-04-09 15:00:00,5.3,232,10.8,34.8,33,0.0,17.0,98.5
2026-04-09 16:00:00,5.37,234,10.8,34.0,34,0.0,17.0,98.5
2026-04-09 17:00:00,5.02,235,10.6,33.2,34,0.0,17.0,98.5
2026-04-09 18:00:00,4.28,227,9.5,31.8,38,0.0,17.0,98.5
2026-04-09 19:00:00,3.01,224,7.8,30.1,41,0.0,17.0,98.5
2026-04-09 20:00:00,1.51,214,5.5,28.5,47,0.0,17.0,98.5
2026-04-09 21:00:00,1.01,207,2.8,27.5,51,0.0,17.0,98.5
2026-04-09 22:00:00,0.95,183,2.1,26.5,56,0.0,17.0,98.5
2026-04-09 23:00:00,0.92,167,2.0,25.5,61,0.0,17.0,98.5
2026-04-10 00:00:00,0.56,153,1.9,24.9,65,0.0,17.0,98.5
2026-04-10 01:00:00,0.2,180,1.5,24.6,69,0.0,17.0,98.5
2026-04-10 02:00:00,0.49,135,1.2,24.3,71,0.0,17.0,98.5
2026-04-10 03:00:00,0.81,137,1.6,24.0,74,0.0,17.0,98.5
2026-04-10 04:00:00,0.25,191,1.5,23.6,79,0.0,17.0,98.5
2026-04-10 05:00:00,0.46,347,1.4,23.5,82,0.1,17.0,98.5
2026-04-10 06:00:00,0.54,338,1.4,23.2,85,0.0,17.0,98.5
2026-04-10 07:00:00,0.75,4,1.6,23.8,72,0.0,17.0,98.5
2026-04-10 08:00:00,0.72,205,2.8,25.9,66,0.0,17.0,98.5
2026-04-10 09:00:00,1.31,223,4.3,27.8,65,0.0,17.0,98.5
2026-04-10 10:00:00,2.26,242,6.1,30.2,57,0.0,17.0,98.5
2026-04-10 11:00:00,2.57,237,6.6,31.9,51,0.0,17.0,98.5
2026-04-10 12:00:00,3.1,232,7.6,33.5,44,0.0,17.0,98.5
2026-04-10 13:00:00,3.96,227,8.7,35.0,36,0.0,17.0,98.5
2026-04-10 14:00:00,5.06,224,10.5,35.2,33,0.0,17.0,98.5
2026-04-10 15:00:00,5.59,224,11.2,35.0,32,0.0,17.0,98.5
2026-04-10 16:00:00,5.76,225,11.3,34.3,35,0.0,17.0,98.5
2026-04-10 17:00:00,5.62,231,11.2,33.3,38,0.0,17.0,98.5
2026-04-10 18:00:00,4.65,236,10.6,32.2,42,0.0,17.0,98.5
2026-04-10 19:00:00,3.75,228,8.4,30.9,48,0.0,17.0,98.5
2026-04-10 20:00:00,2.27,229,6.9,29.6,51,0.0,17.0,98.5
2026-04-10 21:00:00,0.89,196,4.2,28.1,57,0.0,17.0,98.5
2026-04-10 22:00:00,1.08,167,2.1,27.0,60,0.0,17.0,98.5
2026-04-10 23:00:00,1.06,161,2.1,26.2,64,0.0,17.0,98.5
2026-04-11 00:00:00,1.09,164,2.2,25.5,68,0.0,17.0,98.5
2026-04-11 01:00:00,1.01,160,2.2,24.9,74,0.0,17.0,98.5
2026-04-11 02:00:00,0.86,126,2.0,24.5,77,0.0,17.0,98.5
2026-04-11 03:00:00,1.03,137,2.0,24.5,79,0.0,17.0,98.5
2026-04-11 04:00:00,0.65,238,2.1,24.5,84,0.1,17.0,98.5
2026-04-11 05:00:00,1.49,220,2.7,24.2,89,0.1,17.0,98.5
2026-04-11 06:00:00,1.1,204,3.0,24.0,90,0.1,17.0,98.5
2026-04-11 07:00:00,1.2,182,2.5,24.5,87,0.0,17.0,98.5
2026-04-11 08:00:00,1.27,189,3.7,25.9,78,0.0,17.0,98.5
2026-04-11 09:00:00,1.8,214,5.0,27.6,71,0.0,17.0,98.5
2026-04-11 10:00:00,2.8,229,6.7,30.0,60,0.0,17.0,98.5
2026-04-11 11:00:00,3.44,230,8.0,31.8,52,0.0,17.0,98.5
2026-04-11 12:00:00,4.04,228,8.9,33.3,45,0.0,17.0,98.5
2026-04-11 13:00:00,4.99,232,10.1,34.0,40,0.0,17.0,98.5
2026-04-11 14:00:00,5.32,230,11.0,34.0,40,0.0,17.0,98.5
2026-04-11 15:00:00,5.49,228,11.1,33.8,41,0.0,17.0,98.5
2026-04-11 16:00:00,5.52,227,11.2,33.7,40,0.0,17.0,98.5
2026-04-11 17:00:00,5.1,233,10.9,33.2,40,0.0,17.0,98.5
2026-04-11 18:00:00,4.43,228,9.7,32.2,42,0.0,17.0,98.5
2026-04-11 19:00:00,4.42,218,8.2,30.4,51,0.0,17.0,98.5
2026-04-11 20:00:00,2.06,219,7.9,29.5,52,0.0,17.0,98.5
2026-04-11 21:00:00,1.15,214,3.8,28.2,57,0.0,17.0,98.5
2026-04-11 22:00:00,1.54,216,3.0,27.5,59,0.0,17.0,98.5
2026-04-11 23:00:00,0.95,183,2.9,26.5,63,0.0,17.0,98.5
2026-04-12 00:00:00,0.74,152,2.0,25.6,67,0.0,17.0,98.5
